left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	Annotation	Annotation	
Gyroscope X	Gyroscope X	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Magnetometer Z	Magnetometer Z	SyncTimestamp	SystemTimestamp	Timestamp	Timestamp	Level	Pulse	
CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	UNCAL	CAL	RAW	no format	no format	
deg/s	No Units	deg/s	No Units	deg/s	No Units	m/s^2	No Units	m/s^2	No Units	m/s^2	No Units	local flux	No Units	local flux	No Units	local flux	No Units	mSecs	mSecs	mSecs	No Units	no unit	no unit	
-1.5572519083969465	-52.0	0.7938931297709924	102.0	1.297709923664122	-85.0	0.13253012048192772	1283.0	9.204819277108435	2036.0	-0.060240963855421686	2052.0	-0.41909090909090907	461.0	-0.026363636363636363	-29.0	-0.22244897959183677	218.0	1.5228926414289063E12	1.52289264144E12	1113.28125	36480.0	0.0	0.0	
-1.6793893129770991	-67.0	1.0229007633587786	110.0	1.3282442748091603	-87.0	0.14457831325301207	1283.0	9.204819277108435	2035.0	-0.04819277108433735	2051.0	-0.41545454545454547	457.0	-0.025454545454545455	-28.0	-0.22755102040816327	223.0	1.5228926414328125E12	1.522892641441E12	1117.1875	36608.0	0.0	0.0	
-1.5419847328244274	-49.0	0.7480916030534351	101.0	1.2366412213740459	-81.0	0.1566265060240964	1284.0	9.19277108433735	2034.0	-0.07228915662650603	2053.0	-0.41909090909090907	461.0	-0.01090909090909091	-12.0	-0.22448979591836737	220.0	1.5228926414367188E12	1.522892641454E12	1121.09375	36736.0	0.0	0.0	
-1.4809160305343512	-55.0	0.8396946564885496	97.0	1.0534351145038168	-69.0	0.14457831325301207	1284.0	9.19277108433735	2035.0	-0.08433734939759037	2054.0	-0.41909090909090907	461.0	-0.028181818181818183	-31.0	-0.22142857142857145	217.0	1.522892641440625E12	1.522892641455E12	1125.0	36864.0	0.0	0.0	
-1.5725190839694656	-51.0	0.7786259541984732	103.0	1.2213740458015268	-80.0	0.13253012048192772	1284.0	9.19277108433735	2036.0	-0.060240963855421686	2052.0	-0.4127272727272727	454.0	-0.02090909090909091	-23.0	-0.22346938775510206	219.0	1.5228926414445313E12	1.522892641455E12	1128.90625	36992.0	0.0	0.0	
-1.6335877862595418	-35.0	0.5343511450381679	107.0	1.083969465648855	-71.0	0.13253012048192772	1284.0	9.19277108433735	2036.0	-0.04819277108433735	2051.0	-0.41818181818181815	460.0	-0.01818181818181818	-20.0	-0.22244897959183677	218.0	1.5228926414484375E12	1.522892641456E12	1132.8125	37120.0	0.0	0.0	
-1.7862595419847327	-54.0	0.8244274809160305	117.0	1.129770992366412	-74.0	0.1566265060240964	1285.0	9.180722891566266	2034.0	-0.03614457831325302	2050.0	-0.41818181818181815	460.0	-0.01818181818181818	-20.0	-0.22244897959183677	218.0	1.5228926414523438E12	1.522892641457E12	1136.71875	37248.0	0.0	0.0	
-1.8015267175572518	-66.0	1.0076335877862594	118.0	1.0534351145038168	-69.0	0.12048192771084337	1284.0	9.19277108433735	2037.0	-0.024096385542168676	2049.0	-0.41818181818181815	460.0	-0.007272727272727273	-8.0	-0.22346938775510206	219.0	1.52289264145625E12	1.522892641457E12	1140.625	37376.0	0.0	0.0	
-1.618320610687023	-63.0	0.9618320610687022	106.0	1.2519083969465647	-82.0	0.060240963855421686	1284.0	9.19277108433735	2042.0	-0.012048192771084338	2048.0	-0.41363636363636364	455.0	-0.017272727272727273	-19.0	-0.22448979591836737	220.0	1.5228926414601563E12	1.522892641483E12	1144.53125	37504.0	0.0	0.0	
-1.6793893129770991	-77.0	1.1755725190839694	110.0	1.2061068702290076	-79.0	-0.012048192771084338	1283.0	9.204819277108435	2048.0	-0.03614457831325302	2050.0	-0.4163636363636364	458.0	-0.01090909090909091	-12.0	-0.22142857142857145	217.0	1.5228926414640625E12	1.522892641484E12	1148.4375	37632.0	0.0	0.0	
