left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	Annotation	Annotation	
-0.6106870229007634	-34.0	0.5190839694656488	40.0	1.5725190839694656	-103.0	0.07228915662650603	1283.0	9.204819277108435	2041.0	0.1566265060240964	2034.0	-0.41545454545454547	457.0	-0.011818181818181818	-13.0	-0.23163265306122452	227.0	1.522892595195625E12	1.522892595229E12	878.90625	28800.0	0.0	0.0	
-0.732824427480916	-37.0	0.564885496183206	48.0	1.5419847328244274	-101.0	0.060240963855421686	1283.0	9.204819277108435	2042.0	0.1566265060240964	2034.0	-0.41363636363636364	455.0	-0.02	-22.0	-0.23469387755102042	230.0	1.5228925951995313E12	1.522892595229E12	882.8125	28928.0	0.0	0.0	
-0.7480916030534351	-34.0	0.5190839694656488	49.0	1.3435114503816794	-88.0	0.060240963855421686	1284.0	9.19277108433735	2042.0	0.1566265060240964	2034.0	-0.4081818181818182	449.0	-0.023636363636363636	-26.0	-0.23673469387755103	232.0	1.5228925952034375E12	1.522892595229E12	886.71875	29056.0	0.0	0.0	
-0.5954198473282443	-30.0	0.4580152671755725	39.0	1.3129770992366412	-86.0	0.07228915662650603	1284.0	9.19277108433735	2041.0	0.1927710843373494	2031.0	-0.4118181818181818	453.0	-0.01	-11.0	-0.2306122448979592	226.0	1.5228925952073438E12	1.52289259523E12	890.625	29184.0	0.0	0.0	
-0.7633587786259541	-33.0	0.5038167938931297	50.0	1.3587786259541985	-89.0	0.03614457831325302	1284.0	9.19277108433735	2044.0	0.21686746987951808	2029.0	-0.4118181818181818	453.0	-0.01	-11.0	-0.2306122448979592	226.0	1.52289259521125E12	1.52289259523E12	894.53125	29312.0	0.0	0.0	
-0.6717557251908397	-33.0	0.5038167938931297	44.0	1.4045801526717556	-92.0	0.0	1283.0	9.204819277108435	2047.0	0.22891566265060243	2028.0	-0.4081818181818182	449.0	-0.02181818181818182	-24.0	-0.23673469387755103	232.0	1.5228925952151563E12	1.52289259523E12	898.4375	29440.0	0.0	0.0	
-0.564885496183206	-50.0	0.7633587786259541	37.0	1.450381679389313	-95.0	-0.012048192771084338	1285.0	9.180722891566266	2048.0	0.22891566265060243	2028.0	-0.41	451.0	-0.024545454545454544	-27.0	-0.23673469387755103	232.0	1.5228925952190625E12	1.522892595231E12	902.34375	29568.0	0.0	0.0	
-0.6870229007633587	-40.0	0.6106870229007634	45.0	1.450381679389313	-95.0	-0.03614457831325302	1284.0	9.19277108433735	2050.0	0.24096385542168675	2027.0	-0.4118181818181818	453.0	-0.015454545454545455	-17.0	-0.23571428571428574	231.0	1.5228925952229688E12	1.522892595237E12	906.25	29696.0	0.0	0.0	
-0.7786259541984732	-44.0	0.6717557251908397	51.0	1.5114503816793892	-99.0	0.03614457831325302	1284.0	9.19277108433735	2044.0	0.20481927710843376	2030.0	-0.4081818181818182	449.0	-0.005454545454545455	-6.0	-0.22755102040816327	223.0	1.522892595226875E12	1.522892595237E12	910.15625	29824.0	0.0	0.0	
-0.6870229007633587	-44.0	0.6717557251908397	45.0	1.618320610687023	-106.0	0.03614457831325302	1283.0	9.204819277108435	2044.0	0.21686746987951808	2029.0	-0.41	451.0	-0.008181818181818182	-9.0	-0.2285714285714286	224.0	1.5228925952307813E12	1.522892595238E12	914.0625	29952.0	0.0	0.0	
-0.7175572519083969	-24.0	0.366412213740458	47.0	1.2671755725190839	-83.0	0.012048192771084338	1284.0	9.19277108433735	2046.0	0.2530120481927711	2026.0	-0.4036363636363636	444.0	-0.014545454545454545	-16.0	-0.23163265306122452	227.0	1.5228925952346875E12	1.522892595247E12	917.96875	30080.0	0.0	0.0	
-0.6564885496183206	-34.0	0.5190839694656488	43.0	1.3587786259541985	-89.0	-0.012048192771084338	1283.0	9.204819277108435	2048.0	0.24096385542168675	2027.0	-0.4036363636363636	444.0	-0.014545454545454545	-16.0	-0.23163265306122452	227.0	1.5228925952385938E12	1.522892595248E12	921.875	30208.0	0.0	0.0	
-0.5343511450381679	-42.0	0.6412213740458015	35.0	1.2519083969465647	-82.0	-0.10843373493975904	1284.0	9.19277108433735	2056.0	0.24096385542168675	2027.0	-0.4081818181818182	449.0	-0.012727272727272728	-14.0	-0.23571428571428574	231.0	1.5228925952425E12	1.52289259525E12	925.78125	30336.0	0.0	0.0	
-0.4427480916030534	-27.0	0.41221374045801523	29.0	1.297709923664122	-85.0	-0.13253012048192772	1283.0	9.204819277108435	2058.0	0.26506024096385544	2025.0	-0.40545454545454546	446.0	-0.013636363636363636	-15.0	-0.23163265306122452	227.0	1.5228925952464063E12	1.522892595259E12	929.6875	30464.0	0.0	0.0	
-0.6259541984732824	-36.0	0.549618320610687	41.0	1.5114503816793892	-99.0	-0.10843373493975904	1285.0	9.180722891566266	2056.0	0.2530120481927711	2026.0	-0.41363636363636364	455.0	-0.015454545454545455	-17.0	-0.2306122448979592	226.0	1.5228925952503125E12	1.522892595261E12	933.59375	30592.0	0.0	0.0	
-0.21374045801526717	-8.0	0.12213740458015267	14.0	1.4961832061068703	-98.0	0.0	1285.0	9.180722891566266	2047.0	0.2530120481927711	2026.0	-0.41	451.0	-0.02090909090909091	-23.0	-0.23673469387755103	232.0	1.5228925952542188E12	1.522892595262E12	937.5	30720.0	0.0	0.0	
-0.2900763358778626	-19.0	0.2900763358778626	19.0	1.4961832061068703	-98.0	0.060240963855421686	1285.0	9.180722891566266	2042.0	0.21686746987951808	2029.0	-0.4090909090909091	450.0	-0.005454545454545455	-6.0	-0.23367346938775513	229.0	1.522892595258125E12	1.522892595272E12	941.40625	30848.0	0.0	0.0	
-0.6717557251908397	-31.0	0.47328244274809156	44.0	1.4351145038167938	-94.0	0.04819277108433735	1284.0	9.19277108433735	2043.0	0.21686746987951808	2029.0	-0.4163636363636364	458.0	-0.014545454545454545	-16.0	-0.23163265306122452	227.0	1.5228925952620313E12	1.522892595273E12	945.3125	30976.0	0.0	0.0	
-0.564885496183206	-37.0	0.564885496183206	37.0	1.2213740458015268	-80.0	0.012048192771084338	1283.0	9.204819277108435	2046.0	0.1927710843373494	2031.0	-0.4163636363636364	458.0	-0.014545454545454545	-16.0	-0.23163265306122452	227.0	1.5228925952659375E12	1.522892595274E12	949.21875	31104.0	0.0	0.0	
-0.3969465648854962	-39.0	0.5954198473282443	26.0	1.465648854961832	-96.0	-0.04819277108433735	1282.0	9.216867469879519	2051.0	0.21686746987951808	2029.0	-0.41	451.0	-0.02090909090909091	-23.0	-0.23775510204081635	233.0	1.5228925952698438E12	1.522892595282E12	953.125	31232.0	0.0	0.0	
-0.6717557251908397	-21.0	0.32061068702290074	44.0	1.3129770992366412	-86.0	-0.10843373493975904	1282.0	9.216867469879519	2056.0	0.22891566265060243	2028.0	-0.4027272727272727	443.0	-0.015454545454545455	-17.0	-0.23367346938775513	229.0	1.52289259527375E12	1.522892595283E12	957.03125	31360.0	0.0	0.0	
-0.6106870229007634	-37.0	0.564885496183206	40.0	1.5267175572519083	-100.0	-0.13253012048192772	1284.0	9.19277108433735	2058.0	0.26506024096385544	2025.0	-0.41545454545454547	457.0	-0.015454545454545455	-17.0	-0.2306122448979592	226.0	1.5228925952776563E12	1.522892595284E12	960.9375	31488.0	0.0	0.0	
-0.24427480916030533	-28.0	0.42748091603053434	16.0	1.4198473282442747	-93.0	-0.08433734939759037	1284.0	9.19277108433735	2054.0	0.26506024096385544	2025.0	-0.41363636363636364	455.0	-0.02181818181818182	-24.0	-0.23673469387755103	232.0	1.5228925952815625E12	1.522892595294E12	964.84375	31616.0	0.0	0.0	
-0.4580152671755725	-4.0	0.061068702290076333	30.0	1.648854961832061	-108.0	-0.012048192771084338	1284.0	9.19277108433735	2048.0	0.2530120481927711	2026.0	-0.41363636363636364	455.0	-0.011818181818181818	-13.0	-0.2326530612244898	228.0	1.5228925952854688E12	1.522892595295E12	968.75	31744.0	0.0	0.0	
-0.47328244274809156	-17.0	0.2595419847328244	31.0	1.8625954198473282	-122.0	0.03614457831325302	1285.0	9.180722891566266	2044.0	0.22891566265060243	2028.0	-0.41363636363636364	455.0	-0.019090909090909092	-21.0	-0.2285714285714286	224.0	1.522892595289375E12	1.522892595296E12	972.65625	31872.0	0.0	0.0	
-0.21374045801526717	-20.0	0.3053435114503817	14.0	1.4961832061068703	-98.0	0.08433734939759037	1284.0	9.19277108433735	2040.0	0.20481927710843376	2030.0	-0.41363636363636364	455.0	-0.019090909090909092	-21.0	-0.2285714285714286	224.0	1.5228925952932813E12	1.522892595307E12	976.5625	32000.0	0.0	0.0	
-0.41221374045801523	-43.0	0.6564885496183206	27.0	1.5267175572519083	-100.0	0.060240963855421686	1285.0	9.180722891566266	2042.0	0.18072289156626506	2032.0	-0.41	451.0	-0.0027272727272727275	-3.0	-0.2306122448979592	226.0	1.5228925952971875E12	1.522892595308E12	980.46875	32128.0	0.0	0.0	
-0.3969465648854962	-41.0	0.6259541984732824	26.0	1.6946564885496183	-111.0	0.012048192771084338	1284.0	9.19277108433735	2046.0	0.14457831325301207	2035.0	-0.4090909090909091	450.0	-0.007272727272727273	-8.0	-0.23469387755102042	230.0	1.5228925953010938E12	1.522892595308E12	984.375	32256.0	0.0	0.0	
-0.549618320610687	-32.0	0.48854961832061067	36.0	1.3587786259541985	-89.0	0.0	1284.0	9.19277108433735	2047.0	0.14457831325301207	2035.0	-0.4118181818181818	453.0	-0.02	-22.0	-0.23571428571428574	231.0	1.522892595305E12	1.522892595309E12	988.28125	32384.0	0.0	0.0	
-0.4427480916030534	-17.0	0.2595419847328244	29.0	1.5267175572519083	-100.0	0.012048192771084338	1284.0	9.19277108433735	2046.0	0.18072289156626506	2032.0	-0.4127272727272727	454.0	-0.02181818181818182	-24.0	-0.23469387755102042	230.0	1.5228925953089063E12	1.522892595322E12	992.1875	32512.0	0.0	0.0	
-0.3511450381679389	-25.0	0.38167938931297707	23.0	1.618320610687023	-106.0	0.04819277108433735	1283.0	9.204819277108435	2043.0	0.14457831325301207	2035.0	-0.4081818181818182	449.0	-0.008181818181818182	-9.0	-0.23673469387755103	232.0	1.5228925953128125E12	1.522892595323E12	996.09375	32640.0	0.0	0.0	
-0.38167938931297707	-36.0	0.549618320610687	25.0	1.6793893129770991	-110.0	0.08433734939759037	1284.0	9.19277108433735	2040.0	0.13253012048192772	2036.0	-0.4081818181818182	449.0	-0.019090909090909092	-21.0	-0.23469387755102042	230.0	1.5228925953167188E12	1.522892595323E12	1000.0	32768.0	0.0	0.0	
-0.2900763358778626	-25.0	0.38167938931297707	19.0	1.5419847328244274	-101.0	0.1566265060240964	1282.0	9.216867469879519	2034.0	0.10843373493975904	2038.0	-0.41363636363636364	455.0	-0.019090909090909092	-21.0	-0.23469387755102042	230.0	1.522892595320625E12	1.522892595362E12	1003.90625	32896.0	0.0	0.0	
-0.42748091603053434	-29.0	0.4427480916030534	28.0	1.4045801526717556	-92.0	0.14457831325301207	1281.0	9.228915662650603	2035.0	0.07228915662650603	2041.0	-0.4081818181818182	449.0	-0.011818181818181818	-13.0	-0.2306122448979592	226.0	1.5228925953245313E12	1.522892595363E12	1007.8125	33024.0	0.0	0.0	
-0.2595419847328244	-37.0	0.564885496183206	17.0	1.3282442748091603	-87.0	0.10843373493975904	1285.0	9.180722891566266	2038.0	0.012048192771084338	2046.0	-0.4072727272727273	448.0	-0.01	-11.0	-0.23877551020408166	234.0	1.5228925953284375E12	1.522892595365E12	1011.71875	33152.0	0.0	0.0	
-0.32061068702290074	-34.0	0.5190839694656488	21.0	1.4045801526717556	-92.0	0.060240963855421686	1285.0	9.180722891566266	2042.0	0.0	2047.0	-0.40636363636363637	447.0	-9.090909090909091E-4	-1.0	-0.22448979591836737	220.0	1.5228925953323438E12	1.522892595366E12	1015.625	33280.0	0.0	0.0	
-0.4427480916030534	-46.0	0.7022900763358778	29.0	1.282442748091603	-84.0	0.07228915662650603	1285.0	9.180722891566266	2041.0	0.024096385542168676	2045.0	-0.4109090909090909	452.0	-0.022727272727272728	-25.0	-0.23571428571428574	231.0	1.52289259533625E12	1.522892595367E12	1019.53125	33408.0	0.0	0.0	
-0.5954198473282443	-40.0	0.6106870229007634	39.0	1.3740458015267174	-90.0	0.12048192771084337	1285.0	9.180722891566266	2037.0	0.03614457831325302	2044.0	-0.41	451.0	-0.00909090909090909	-10.0	-0.23673469387755103	232.0	1.5228925953401563E12	1.522892595368E12	1023.4375	33536.0	0.0	0.0	
-0.42748091603053434	-38.0	0.5801526717557252	28.0	1.5114503816793892	-99.0	0.12048192771084337	1283.0	9.204819277108435	2037.0	0.04819277108433735	2043.0	-0.41	451.0	-0.00909090909090909	-10.0	-0.23673469387755103	232.0	1.5228925953440625E12	1.522892595369E12	1027.34375	33664.0	0.0	0.0	
-0.7633587786259541	-46.0	0.7022900763358778	50.0	1.2671755725190839	-83.0	0.1566265060240964	1284.0	9.19277108433735	2034.0	0.060240963855421686	2042.0	-0.4127272727272727	454.0	-0.02	-22.0	-0.2326530612244898	228.0	1.5228925953479688E12	1.52289259537E12	1031.25	33792.0	0.0	0.0	
-0.4580152671755725	-53.0	0.8091603053435115	30.0	1.282442748091603	-84.0	0.1566265060240964	1285.0	9.180722891566266	2034.0	0.08433734939759037	2040.0	-0.4036363636363636	444.0	-0.011818181818181818	-13.0	-0.23571428571428574	231.0	1.522892595351875E12	1.522892595371E12	1035.15625	33920.0	0.0	0.0	
-0.6106870229007634	-52.0	0.7938931297709924	40.0	1.2519083969465647	-82.0	0.13253012048192772	1283.0	9.204819277108435	2036.0	0.04819277108433735	2043.0	-0.41	451.0	-0.01090909090909091	-12.0	-0.23367346938775513	229.0	1.5228925953557813E12	1.522892595375E12	1039.0625	34048.0	0.0	0.0	
-0.549618320610687	-38.0	0.5801526717557252	36.0	1.1603053435114503	-76.0	0.10843373493975904	1283.0	9.204819277108435	2038.0	0.04819277108433735	2043.0	-0.4127272727272727	454.0	-0.02090909090909091	-23.0	-0.23367346938775513	229.0	1.5228925953596875E12	1.522892595375E12	1042.96875	34176.0	0.0	0.0	
-0.8244274809160305	-43.0	0.6564885496183206	54.0	1.0229007633587786	-67.0	0.10843373493975904	1285.0	9.180722891566266	2038.0	0.07228915662650603	2041.0	-0.40545454545454546	446.0	-0.01	-11.0	-0.23571428571428574	231.0	1.5228925953635938E12	1.522892595376E12	1046.875	34304.0	0.0	0.0	
-0.6259541984732824	-39.0	0.5954198473282443	41.0	1.1450381679389312	-75.0	0.10843373493975904	1285.0	9.180722891566266	2038.0	0.08433734939759037	2040.0	-0.4090909090909091	450.0	-0.00909090909090909	-10.0	-0.2285714285714286	224.0	1.5228925953675E12	1.522892595387E12	1050.78125	34432.0	0.0	0.0	
-0.7786259541984732	-36.0	0.549618320610687	51.0	1.083969465648855	-71.0	0.10843373493975904	1285.0	9.180722891566266	2038.0	0.10843373493975904	2038.0	-0.4090909090909091	450.0	-0.00909090909090909	-10.0	-0.2285714285714286	224.0	1.5228925953714063E12	1.522892595388E12	1054.6875	34560.0	0.0	0.0	
-0.8091603053435115	-36.0	0.549618320610687	53.0	1.2061068702290076	-79.0	0.1566265060240964	1285.0	9.180722891566266	2034.0	0.13253012048192772	2036.0	-0.40545454545454546	446.0	-0.015454545454545455	-17.0	-0.23469387755102042	230.0	1.5228925953753125E12	1.522892595392E12	1058.59375	34688.0	0.0	0.0	
-0.6564885496183206	-38.0	0.5801526717557252	43.0	1.083969465648855	-71.0	0.20481927710843376	1284.0	9.19277108433735	2030.0	0.12048192771084337	2037.0	-0.41	451.0	-0.011818181818181818	-13.0	-0.23163265306122452	227.0	1.5228925953792188E12	1.522892595393E12	1062.5	34816.0	0.0	0.0	
-0.4427480916030534	-54.0	0.8244274809160305	29.0	0.916030534351145	-60.0	0.24096385542168675	1286.0	9.168674698795181	2027.0	0.10843373493975904	2038.0	-0.41454545454545455	456.0	-0.016363636363636365	-18.0	-0.2326530612244898	228.0	1.522892595383125E12	1.522892595396E12	1066.40625	34944.0	0.0	0.0	
-0.5038167938931297	-58.0	0.8854961832061068	33.0	1.083969465648855	-71.0	0.21686746987951808	1282.0	9.216867469879519	2029.0	0.10843373493975904	2038.0	-0.4118181818181818	453.0	-0.0018181818181818182	-2.0	-0.22346938775510206	219.0	1.5228925953870313E12	1.522892595397E12	1070.3125	35072.0	0.0	0.0	
-0.41221374045801523	-60.0	0.916030534351145	27.0	0.7480916030534351	-49.0	0.16867469879518074	1283.0	9.204819277108435	2033.0	0.08433734939759037	2040.0	-0.4072727272727273	448.0	-0.013636363636363636	-15.0	-0.23571428571428574	231.0	1.5228925953909375E12	1.522892595403E12	1074.21875	35200.0	0.0	0.0	
-0.7480916030534351	-52.0	0.7938931297709924	49.0	0.8091603053435115	-53.0	0.14457831325301207	1284.0	9.19277108433735	2035.0	0.07228915662650603	2041.0	-0.41	451.0	-0.005454545454545455	-6.0	-0.23367346938775513	229.0	1.5228925953948438E12	1.522892595404E12	1078.125	35328.0	0.0	0.0	
-0.8091603053435115	-42.0	0.6412213740458015	53.0	0.7938931297709924	-52.0	0.18072289156626506	1283.0	9.204819277108435	2032.0	0.0963855421686747	2039.0	-0.41	451.0	-0.005454545454545455	-6.0	-0.23367346938775513	229.0	1.52289259539875E12	1.522892595405E12	1082.03125	35456.0	0.0	0.0	
-0.5954198473282443	-49.0	0.7480916030534351	39.0	0.8549618320610687	-56.0	0.20481927710843376	1286.0	9.168674698795181	2030.0	0.10843373493975904	2038.0	-0.4018181818181818	442.0	-0.0036363636363636364	-4.0	-0.23469387755102042	230.0	1.5228925954026563E12	1.522892595413E12	1085.9375	35584.0	0.0	0.0	
-0.6106870229007634	-58.0	0.8854961832061068	40.0	0.6717557251908397	-44.0	0.21686746987951808	1286.0	9.168674698795181	2029.0	0.10843373493975904	2038.0	-0.4072727272727273	448.0	-0.016363636363636365	-18.0	-0.23877551020408166	234.0	1.5228925954065625E12	1.522892595414E12	1089.84375	35712.0	0.0	0.0	
-0.6564885496183206	-61.0	0.9312977099236641	43.0	0.9007633587786259	-59.0	0.18072289156626506	1284.0	9.19277108433735	2032.0	0.08433734939759037	2040.0	-0.4109090909090909	452.0	-0.008181818181818182	-9.0	-0.23367346938775513	229.0	1.5228925954104688E12	1.522892595416E12	1093.75	35840.0	0.0	0.0	
-0.549618320610687	-53.0	0.8091603053435115	36.0	0.5343511450381679	-35.0	0.10843373493975904	1286.0	9.168674698795181	2038.0	0.024096385542168676	2045.0	-0.4127272727272727	454.0	-0.02090909090909091	-23.0	-0.2326530612244898	228.0	1.522892595414375E12	1.522892595426E12	1097.65625	35968.0	0.0	0.0	
-0.6259541984732824	-68.0	1.0381679389312977	41.0	0.6259541984732824	-41.0	0.03614457831325302	1285.0	9.180722891566266	2044.0	-0.012048192771084338	2048.0	-0.40545454545454546	446.0	-0.01818181818181818	-20.0	-0.23469387755102042	230.0	1.5228925954182813E12	1.522892595427E12	1101.5625	36096.0	0.0	0.0	
-0.7022900763358778	-60.0	0.916030534351145	46.0	0.6870229007633587	-45.0	-0.024096385542168676	1283.0	9.204819277108435	2049.0	-0.024096385542168676	2049.0	-0.4127272727272727	454.0	-0.01090909090909091	-12.0	-0.2295918367346939	225.0	1.5228925954221875E12	1.522892595429E12	1105.46875	36224.0	0.0	0.0	
-0.8244274809160305	-65.0	0.9923664122137404	54.0	0.8702290076335878	-57.0	-0.08433734939759037	1285.0	9.180722891566266	2054.0	-0.03614457831325302	2050.0	-0.4127272727272727	454.0	-0.01090909090909091	-12.0	-0.2295918367346939	225.0	1.5228925954260938E12	1.522892595441E12	1109.375	36352.0	0.0	0.0	
-0.8854961832061068	-57.0	0.8702290076335878	58.0	0.7633587786259541	-50.0	-0.0963855421686747	1283.0	9.204819277108435	2055.0	0.0	2047.0	-0.4118181818181818	453.0	-0.017272727272727273	-19.0	-0.2326530612244898	228.0	1.52289259543E12	1.522892595442E12	1113.28125	36480.0	0.0	0.0	
-1.083969465648855	-62.0	0.9465648854961831	71.0	0.8244274809160305	-54.0	-0.12048192771084337	1285.0	9.180722891566266	2057.0	0.012048192771084338	2046.0	-0.4109090909090909	452.0	-0.02	-22.0	-0.23469387755102042	230.0	1.5228925954339063E12	1.522892595443E12	1117.1875	36608.0	0.0	0.0	
-0.8702290076335878	-52.0	0.7938931297709924	57.0	0.8396946564885496	-55.0	-0.14457831325301207	1284.0	9.19277108433735	2059.0	0.04819277108433735	2043.0	-0.41454545454545455	456.0	-0.012727272727272728	-14.0	-0.2326530612244898	228.0	1.5228925954378125E12	1.522892595448E12	1121.09375	36736.0	0.0	0.0	
-1.1603053435114503	-47.0	0.7175572519083969	76.0	0.7786259541984732	-51.0	-0.16867469879518074	1284.0	9.19277108433735	2061.0	0.04819277108433735	2043.0	-0.4081818181818182	449.0	-0.007272727272727273	-8.0	-0.2285714285714286	224.0	1.5228925954417188E12	1.52289259545E12	1125.0	36864.0	0.0	0.0	
-0.8854961832061068	-66.0	1.0076335877862594	58.0	0.7633587786259541	-50.0	-0.24096385542168675	1284.0	9.19277108433735	2067.0	0.060240963855421686	2042.0	-0.4109090909090909	452.0	-0.017272727272727273	-19.0	-0.23571428571428574	231.0	1.522892595445625E12	1.522892595451E12	1128.90625	36992.0	0.0	0.0	
-0.916030534351145	-50.0	0.7633587786259541	60.0	0.8702290076335878	-57.0	-0.30120481927710846	1282.0	9.216867469879519	2072.0	0.060240963855421686	2042.0	-0.4118181818181818	453.0	-0.012727272727272728	-14.0	-0.2326530612244898	228.0	1.5228925954495313E12	1.522892595464E12	1132.8125	37120.0	0.0	0.0	
-1.0687022900763359	-51.0	0.7786259541984732	70.0	1.083969465648855	-71.0	-0.3373493975903615	1283.0	9.204819277108435	2075.0	0.060240963855421686	2042.0	-0.4118181818181818	453.0	-0.012727272727272728	-14.0	-0.2326530612244898	228.0	1.5228925954534375E12	1.522892595466E12	1136.71875	37248.0	0.0	0.0	
-1.083969465648855	-31.0	0.47328244274809156	71.0	1.099236641221374	-72.0	-0.3855421686746988	1282.0	9.216867469879519	2079.0	0.12048192771084337	2037.0	-0.41	451.0	-0.016363636363636365	-18.0	-0.23673469387755103	232.0	1.5228925954573438E12	1.522892595467E12	1140.625	37376.0	0.0	0.0	
-1.3587786259541985	-24.0	0.366412213740458	89.0	1.083969465648855	-71.0	-0.39759036144578314	1285.0	9.180722891566266	2080.0	0.1566265060240964	2034.0	-0.4081818181818182	449.0	-0.02	-22.0	-0.23367346938775513	229.0	1.52289259546125E12	1.522892595471E12	1144.53125	37504.0	0.0	0.0	
-1.1908396946564885	-21.0	0.32061068702290074	78.0	1.083969465648855	-71.0	-0.4096385542168675	1285.0	9.180722891566266	2081.0	0.20481927710843376	2030.0	-0.4036363636363636	444.0	-0.006363636363636364	-7.0	-0.2285714285714286	224.0	1.5228925954651563E12	1.522892595472E12	1148.4375	37632.0	0.0	0.0	
-1.4351145038167938	-19.0	0.2900763358778626	94.0	1.4351145038167938	-94.0	-0.3734939759036145	1284.0	9.19277108433735	2078.0	0.2530120481927711	2026.0	-0.4090909090909091	450.0	-0.02	-22.0	-0.23877551020408166	234.0	1.5228925954690625E12	1.522892595473E12	1152.34375	37760.0	0.0	0.0	
