left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	Annotation	Annotation	
-0.549618320610687	-41.0	0.6259541984732824	36.0	1.7099236641221374	-112.0	0.12048192771084337	1283.0	9.204819277108435	2037.0	-0.03614457831325302	2050.0	-0.4127272727272727	454.0	-0.00909090909090909	-10.0	-0.2306122448979592	226.0	1.5228925049409375E12	1.522892504956E12	621.09375	20352.0	0.0	0.0	
-0.6412213740458015	-50.0	0.7633587786259541	42.0	1.5267175572519083	-100.0	0.10843373493975904	1283.0	9.204819277108435	2038.0	-0.024096385542168676	2049.0	-0.4127272727272727	454.0	-0.00909090909090909	-10.0	-0.2306122448979592	226.0	1.5228925049448438E12	1.522892504957E12	625.0	20480.0	0.0	0.0	
-0.5954198473282443	-60.0	0.916030534351145	39.0	1.648854961832061	-108.0	0.060240963855421686	1284.0	9.19277108433735	2042.0	-0.024096385542168676	2049.0	-0.41545454545454547	457.0	-0.02090909090909091	-23.0	-0.2295918367346939	225.0	1.52289250494875E12	1.522892504957E12	628.90625	20608.0	0.0	0.0	
-0.7022900763358778	-49.0	0.7480916030534351	46.0	1.4351145038167938	-94.0	0.012048192771084338	1283.0	9.204819277108435	2046.0	-0.012048192771084338	2048.0	-0.42454545454545456	467.0	-0.014545454545454545	-16.0	-0.22448979591836737	220.0	1.5228925049526563E12	1.52289250496E12	632.8125	20736.0	0.0	0.0	
-0.549618320610687	-46.0	0.7022900763358778	36.0	1.3587786259541985	-89.0	-0.012048192771084338	1283.0	9.204819277108435	2048.0	-0.012048192771084338	2048.0	-0.42272727272727273	465.0	-0.02090909090909091	-23.0	-0.22653061224489798	222.0	1.5228925049565625E12	1.522892504961E12	636.71875	20864.0	0.0	0.0	
-0.8091603053435115	-33.0	0.5038167938931297	53.0	1.3129770992366412	-86.0	-0.03614457831325302	1284.0	9.19277108433735	2050.0	0.03614457831325302	2044.0	-0.41818181818181815	460.0	-0.026363636363636363	-29.0	-0.2285714285714286	224.0	1.5228925049604688E12	1.522892504962E12	640.625	20992.0	0.0	0.0	
-0.6412213740458015	-29.0	0.4427480916030534	42.0	1.4809160305343512	-97.0	-0.04819277108433735	1285.0	9.180722891566266	2051.0	0.07228915662650603	2041.0	-0.4218181818181818	464.0	-0.02	-22.0	-0.22653061224489798	222.0	1.522892504964375E12	1.522892504976E12	644.53125	21120.0	0.0	0.0	
-0.732824427480916	-29.0	0.4427480916030534	48.0	1.3893129770992365	-91.0	-0.04819277108433735	1286.0	9.168674698795181	2051.0	0.08433734939759037	2040.0	-0.41909090909090907	461.0	-0.008181818181818182	-9.0	-0.22040816326530616	216.0	1.5228925049682813E12	1.522892504977E12	648.4375	21248.0	0.0	0.0	
-0.6106870229007634	-28.0	0.42748091603053434	40.0	1.5725190839694656	-103.0	-0.060240963855421686	1286.0	9.168674698795181	2052.0	0.10843373493975904	2038.0	-0.41909090909090907	461.0	-0.008181818181818182	-9.0	-0.22040816326530616	216.0	1.5228925049721875E12	1.522892504978E12	652.34375	21376.0	0.0	0.0	
-0.4580152671755725	-20.0	0.3053435114503817	30.0	1.83206106870229	-120.0	-0.03614457831325302	1284.0	9.19277108433735	2050.0	0.08433734939759037	2040.0	-0.4172727272727273	459.0	-0.02090909090909091	-23.0	-0.22653061224489798	222.0	1.5228925049760938E12	1.522892505E12	656.25	21504.0	0.0	0.0	
-0.48854961832061067	-11.0	0.16793893129770993	32.0	1.5877862595419847	-104.0	-0.012048192771084338	1285.0	9.180722891566266	2048.0	0.0963855421686747	2039.0	-0.4218181818181818	464.0	-0.015454545454545455	-17.0	-0.22653061224489798	222.0	1.52289250498E12	1.522892505001E12	660.15625	21632.0	0.0	0.0	
-0.32061068702290074	-26.0	0.3969465648854962	21.0	1.6030534351145038	-105.0	0.012048192771084338	1285.0	9.180722891566266	2046.0	0.08433734939759037	2040.0	-0.42	462.0	-0.02181818181818182	-24.0	-0.2285714285714286	224.0	1.5228925049839063E12	1.522892505002E12	664.0625	21760.0	0.0	0.0	
-0.5038167938931297	-33.0	0.5038167938931297	33.0	1.4351145038167938	-94.0	0.012048192771084338	1284.0	9.19277108433735	2046.0	0.0963855421686747	2039.0	-0.41545454545454547	457.0	-0.015454545454545455	-17.0	-0.22653061224489798	222.0	1.5228925049878125E12	1.522892505003E12	667.96875	21888.0	0.0	0.0	
-0.7786259541984732	-20.0	0.3053435114503817	51.0	1.5114503816793892	-99.0	0.012048192771084338	1283.0	9.204819277108435	2046.0	0.0963855421686747	2039.0	-0.4254545454545455	468.0	-0.016363636363636365	-18.0	-0.22448979591836737	220.0	1.5228925049917188E12	1.522892505003E12	671.875	22016.0	0.0	0.0	
-0.5190839694656488	-21.0	0.32061068702290074	34.0	1.5572519083969465	-102.0	0.024096385542168676	1283.0	9.204819277108435	2045.0	0.08433734939759037	2040.0	-0.42363636363636364	466.0	-0.026363636363636363	-29.0	-0.2285714285714286	224.0	1.522892504995625E12	1.522892505004E12	675.78125	22144.0	0.0	0.0	
-0.366412213740458	-21.0	0.32061068702290074	24.0	1.7404580152671756	-114.0	0.024096385542168676	1284.0	9.19277108433735	2045.0	0.08433734939759037	2040.0	-0.42363636363636364	466.0	-0.026363636363636363	-29.0	-0.2285714285714286	224.0	1.5228925049995313E12	1.522892505017E12	679.6875	22272.0	0.0	0.0	
-0.48854961832061067	-34.0	0.5190839694656488	32.0	1.4351145038167938	-94.0	0.024096385542168676	1284.0	9.19277108433735	2045.0	0.060240963855421686	2042.0	-0.4172727272727273	459.0	-0.01	-11.0	-0.22755102040816327	223.0	1.5228925050034375E12	1.522892505017E12	683.59375	22400.0	0.0	0.0	
-0.3969465648854962	-28.0	0.42748091603053434	26.0	1.6946564885496183	-111.0	0.024096385542168676	1284.0	9.19277108433735	2045.0	0.060240963855421686	2042.0	-0.42272727272727273	465.0	-0.01818181818181818	-20.0	-0.2285714285714286	224.0	1.5228925050073438E12	1.522892505018E12	687.5	22528.0	0.0	0.0	
-0.32061068702290074	-18.0	0.2748091603053435	21.0	1.465648854961832	-96.0	0.024096385542168676	1283.0	9.204819277108435	2045.0	0.024096385542168676	2045.0	-0.4218181818181818	464.0	-0.026363636363636363	-29.0	-0.2285714285714286	224.0	1.52289250501125E12	1.522892505025E12	691.40625	22656.0	0.0	0.0	
-0.12213740458015267	-24.0	0.366412213740458	8.0	1.5877862595419847	-104.0	0.024096385542168676	1284.0	9.19277108433735	2045.0	0.0	2047.0	-0.41909090909090907	461.0	-0.01090909090909091	-12.0	-0.22244897959183677	218.0	1.5228925050151563E12	1.522892505026E12	695.3125	22784.0	0.0	0.0	
-0.38167938931297707	-21.0	0.32061068702290074	25.0	1.618320610687023	-106.0	0.03614457831325302	1285.0	9.180722891566266	2044.0	0.012048192771084338	2046.0	-0.42454545454545456	467.0	-0.017272727272727273	-19.0	-0.22653061224489798	222.0	1.5228925050190625E12	1.522892505027E12	699.21875	22912.0	0.0	0.0	
-0.366412213740458	-39.0	0.5954198473282443	24.0	1.7709923664122136	-116.0	0.03614457831325302	1283.0	9.204819277108435	2044.0	0.0	2047.0	-0.4218181818181818	464.0	-0.02727272727272727	-30.0	-0.23163265306122452	227.0	1.5228925050229688E12	1.522892505032E12	703.125	23040.0	0.0	0.0	
-0.366412213740458	-30.0	0.4580152671755725	24.0	1.6793893129770991	-110.0	0.060240963855421686	1285.0	9.180722891566266	2042.0	-0.012048192771084338	2048.0	-0.4218181818181818	464.0	-0.02727272727272727	-30.0	-0.23163265306122452	227.0	1.522892505026875E12	1.522892505032E12	707.03125	23168.0	0.0	0.0	
-0.5343511450381679	-34.0	0.5190839694656488	35.0	1.5725190839694656	-103.0	0.04819277108433735	1285.0	9.180722891566266	2043.0	-0.024096385542168676	2049.0	-0.41818181818181815	460.0	-0.017272727272727273	-19.0	-0.22755102040816327	223.0	1.5228925050307813E12	1.522892505033E12	710.9375	23296.0	0.0	0.0	
-0.2595419847328244	-22.0	0.33587786259541985	17.0	1.6946564885496183	-111.0	0.04819277108433735	1285.0	9.180722891566266	2043.0	-0.012048192771084338	2048.0	-0.4118181818181818	453.0	-0.02	-22.0	-0.22448979591836737	220.0	1.5228925050346875E12	1.522892505047E12	714.84375	23424.0	0.0	0.0	
-0.4427480916030534	-29.0	0.4427480916030534	29.0	1.6793893129770991	-110.0	0.024096385542168676	1283.0	9.204819277108435	2045.0	0.012048192771084338	2046.0	-0.42272727272727273	465.0	-0.02181818181818182	-24.0	-0.22244897959183677	218.0	1.5228925050385938E12	1.522892505047E12	718.75	23552.0	0.0	0.0	
-0.5038167938931297	-19.0	0.2900763358778626	33.0	1.5419847328244274	-101.0	0.012048192771084338	1284.0	9.19277108433735	2046.0	0.0	2047.0	-0.41818181818181815	460.0	-0.012727272727272728	-14.0	-0.22653061224489798	222.0	1.5228925050425E12	1.522892505048E12	722.65625	23680.0	0.0	0.0	
-0.4580152671755725	-33.0	0.5038167938931297	30.0	1.3282442748091603	-87.0	-0.024096385542168676	1284.0	9.19277108433735	2049.0	-0.012048192771084338	2048.0	-0.42272727272727273	465.0	-0.028181818181818183	-31.0	-0.22755102040816327	223.0	1.5228925050464063E12	1.522892505072E12	726.5625	23808.0	0.0	0.0	
-0.42748091603053434	-30.0	0.4580152671755725	28.0	1.66412213740458	-109.0	-0.024096385542168676	1284.0	9.19277108433735	2049.0	-0.012048192771084338	2048.0	-0.42272727272727273	465.0	-0.026363636363636363	-29.0	-0.22755102040816327	223.0	1.5228925050503125E12	1.522892505073E12	730.46875	23936.0	0.0	0.0	
-0.564885496183206	-25.0	0.38167938931297707	37.0	1.6335877862595418	-107.0	-0.04819277108433735	1283.0	9.204819277108435	2051.0	-0.012048192771084338	2048.0	-0.4218181818181818	464.0	-0.026363636363636363	-29.0	-0.2306122448979592	226.0	1.5228925050542188E12	1.522892505075E12	734.375	24064.0	0.0	0.0	
-0.41221374045801523	-20.0	0.3053435114503817	27.0	1.66412213740458	-109.0	-0.024096385542168676	1283.0	9.204819277108435	2049.0	-0.012048192771084338	2048.0	-0.41818181818181815	460.0	-0.01090909090909091	-12.0	-0.22551020408163266	221.0	1.522892505058125E12	1.522892505076E12	738.28125	24192.0	0.0	0.0	
-0.4427480916030534	-11.0	0.16793893129770993	29.0	1.7404580152671756	-114.0	0.012048192771084338	1284.0	9.19277108433735	2046.0	0.0	2047.0	-0.41545454545454547	457.0	-0.00909090909090909	-10.0	-0.2285714285714286	224.0	1.5228925050620313E12	1.522892505083E12	742.1875	24320.0	0.0	0.0	
-0.4580152671755725	-25.0	0.38167938931297707	30.0	1.8473282442748091	-121.0	0.04819277108433735	1285.0	9.180722891566266	2043.0	0.0	2047.0	-0.41818181818181815	460.0	-0.025454545454545455	-28.0	-0.22653061224489798	222.0	1.5228925050659375E12	1.522892505084E12	746.09375	24448.0	0.0	0.0	
-0.48854961832061067	-23.0	0.3511450381679389	32.0	1.7557251908396947	-115.0	0.060240963855421686	1285.0	9.180722891566266	2042.0	0.0	2047.0	-0.42	462.0	-0.016363636363636365	-18.0	-0.2285714285714286	224.0	1.5228925050698438E12	1.522892505085E12	750.0	24576.0	0.0	0.0	
-0.564885496183206	-35.0	0.5343511450381679	37.0	1.8625954198473282	-122.0	0.060240963855421686	1285.0	9.180722891566266	2042.0	-0.024096385542168676	2049.0	-0.41909090909090907	461.0	-0.025454545454545455	-28.0	-0.22346938775510206	219.0	1.52289250507375E12	1.522892505087E12	753.90625	24704.0	0.0	0.0	
-0.5343511450381679	-28.0	0.42748091603053434	35.0	1.5877862595419847	-104.0	0.04819277108433735	1285.0	9.180722891566266	2043.0	-0.024096385542168676	2049.0	-0.41909090909090907	461.0	-0.025454545454545455	-28.0	-0.22346938775510206	219.0	1.5228925050776563E12	1.522892505088E12	757.8125	24832.0	0.0	0.0	
-0.48854961832061067	-12.0	0.183206106870229	32.0	1.7557251908396947	-115.0	0.08433734939759037	1284.0	9.19277108433735	2040.0	-0.04819277108433735	2051.0	-0.41818181818181815	460.0	-0.01818181818181818	-20.0	-0.2285714285714286	224.0	1.5228925050815625E12	1.52289250509E12	761.71875	24960.0	0.0	0.0	
-0.2748091603053435	-21.0	0.32061068702290074	18.0	1.8015267175572518	-118.0	0.13253012048192772	1284.0	9.19277108433735	2036.0	-0.060240963855421686	2052.0	-0.4209090909090909	463.0	-0.016363636363636365	-18.0	-0.22040816326530616	216.0	1.5228925050854688E12	1.522892505096E12	765.625	25088.0	0.0	0.0	
-0.5954198473282443	-29.0	0.4427480916030534	39.0	1.7862595419847327	-117.0	0.16867469879518074	1283.0	9.204819277108435	2033.0	-0.07228915662650603	2053.0	-0.41818181818181815	460.0	-0.005454545454545455	-6.0	-0.22448979591836737	220.0	1.522892505089375E12	1.522892505097E12	769.53125	25216.0	0.0	0.0	
-0.5801526717557252	-26.0	0.3969465648854962	38.0	1.5725190839694656	-103.0	0.1566265060240964	1282.0	9.216867469879519	2034.0	-0.08433734939759037	2054.0	-0.4163636363636364	458.0	-0.015454545454545455	-17.0	-0.2285714285714286	224.0	1.5228925050932813E12	1.522892505098E12	773.4375	25344.0	0.0	0.0	
-0.6717557251908397	-45.0	0.6870229007633587	44.0	1.618320610687023	-106.0	0.13253012048192772	1283.0	9.204819277108435	2036.0	-0.0963855421686747	2055.0	-0.42363636363636364	466.0	-0.02090909090909091	-23.0	-0.22551020408163266	221.0	1.5228925050971875E12	1.522892505117E12	777.34375	25472.0	0.0	0.0	
-0.5343511450381679	-44.0	0.6717557251908397	35.0	1.450381679389313	-95.0	0.0963855421686747	1283.0	9.204819277108435	2039.0	-0.0963855421686747	2055.0	-0.42454545454545456	467.0	-0.025454545454545455	-28.0	-0.22551020408163266	221.0	1.5228925051010938E12	1.522892505118E12	781.25	25600.0	0.0	0.0	
-0.48854961832061067	-39.0	0.5954198473282443	32.0	1.6335877862595418	-107.0	0.03614457831325302	1283.0	9.204819277108435	2044.0	-0.0963855421686747	2055.0	-0.42454545454545456	467.0	-0.025454545454545455	-28.0	-0.22551020408163266	221.0	1.522892505105E12	1.522892505149E12	785.15625	25728.0	0.0	0.0	
-0.7175572519083969	-33.0	0.5038167938931297	47.0	1.6335877862595418	-107.0	0.024096385542168676	1283.0	9.204819277108435	2045.0	-0.10843373493975904	2056.0	-0.41545454545454547	457.0	-0.019090909090909092	-21.0	-0.22653061224489798	222.0	1.5228925051089063E12	1.522892505154E12	789.0625	25856.0	0.0	0.0	
-0.7633587786259541	-35.0	0.5343511450381679	50.0	1.5419847328244274	-101.0	0.04819277108433735	1284.0	9.19277108433735	2043.0	-0.0963855421686747	2055.0	-0.4209090909090909	463.0	-0.014545454545454545	-16.0	-0.22244897959183677	218.0	1.5228925051128125E12	1.522892505155E12	792.96875	25984.0	0.0	0.0	
-0.5801526717557252	-36.0	0.549618320610687	38.0	1.5877862595419847	-104.0	0.012048192771084338	1284.0	9.19277108433735	2046.0	-0.060240963855421686	2052.0	-0.4254545454545455	468.0	-0.028181818181818183	-31.0	-0.22755102040816327	223.0	1.5228925051167188E12	1.522892505156E12	796.875	26112.0	0.0	0.0	
-0.7633587786259541	-48.0	0.732824427480916	50.0	1.5419847328244274	-101.0	0.012048192771084338	1284.0	9.19277108433735	2046.0	-0.03614457831325302	2050.0	-0.41818181818181815	460.0	-0.017272727272727273	-19.0	-0.22244897959183677	218.0	1.522892505120625E12	1.522892505157E12	800.78125	26240.0	0.0	0.0	
-0.6717557251908397	-32.0	0.48854961832061067	44.0	1.7557251908396947	-115.0	0.012048192771084338	1284.0	9.19277108433735	2046.0	-0.024096385542168676	2049.0	-0.4254545454545455	468.0	-0.014545454545454545	-16.0	-0.22142857142857145	217.0	1.5228925051245313E12	1.522892505158E12	804.6875	26368.0	0.0	0.0	
-0.7175572519083969	-36.0	0.549618320610687	47.0	1.7557251908396947	-115.0	0.012048192771084338	1285.0	9.180722891566266	2046.0	-0.012048192771084338	2048.0	-0.4218181818181818	464.0	-0.00909090909090909	-10.0	-0.21938775510204084	215.0	1.5228925051284375E12	1.522892505159E12	808.59375	26496.0	0.0	0.0	
-0.7633587786259541	-25.0	0.38167938931297707	50.0	1.66412213740458	-109.0	0.0	1283.0	9.204819277108435	2047.0	0.012048192771084338	2046.0	-0.4218181818181818	464.0	-0.00909090909090909	-10.0	-0.21938775510204084	215.0	1.5228925051323438E12	1.522892505161E12	812.5	26624.0	0.0	0.0	
-0.6412213740458015	-30.0	0.4580152671755725	42.0	1.5725190839694656	-103.0	0.0	1286.0	9.168674698795181	2047.0	0.0	2047.0	-0.41545454545454547	457.0	-0.008181818181818182	-9.0	-0.22346938775510206	219.0	1.52289250513625E12	1.522892505161E12	816.40625	26752.0	0.0	0.0	
-0.7786259541984732	-12.0	0.183206106870229	51.0	1.6335877862595418	-107.0	0.0	1285.0	9.180722891566266	2047.0	0.012048192771084338	2046.0	-0.42272727272727273	465.0	-0.015454545454545455	-17.0	-0.22244897959183677	218.0	1.5228925051401563E12	1.522892505162E12	820.3125	26880.0	0.0	0.0	
-0.7175572519083969	-17.0	0.2595419847328244	47.0	1.7709923664122136	-116.0	0.024096385542168676	1285.0	9.180722891566266	2045.0	-0.012048192771084338	2048.0	-0.41818181818181815	460.0	-0.02727272727272727	-30.0	-0.2285714285714286	224.0	1.5228925051440625E12	1.522892505164E12	824.21875	27008.0	0.0	0.0	
-0.47328244274809156	-11.0	0.16793893129770993	31.0	1.8473282442748091	-121.0	0.060240963855421686	1284.0	9.19277108433735	2042.0	0.012048192771084338	2046.0	-0.41818181818181815	460.0	-0.014545454545454545	-16.0	-0.22244897959183677	218.0	1.5228925051479688E12	1.522892505165E12	828.125	27136.0	0.0	0.0	
-0.3969465648854962	-25.0	0.38167938931297707	26.0	1.5877862595419847	-104.0	0.060240963855421686	1286.0	9.168674698795181	2042.0	-0.024096385542168676	2049.0	-0.42363636363636364	466.0	-0.016363636363636365	-18.0	-0.21938775510204084	215.0	1.522892505151875E12	1.522892505165E12	832.03125	27264.0	0.0	0.0	
-0.6412213740458015	-16.0	0.24427480916030533	42.0	1.5725190839694656	-103.0	0.07228915662650603	1285.0	9.180722891566266	2041.0	-0.03614457831325302	2050.0	-0.42	462.0	-0.025454545454545455	-28.0	-0.22755102040816327	223.0	1.5228925051557813E12	1.522892505167E12	835.9375	27392.0	0.0	0.0	
-0.6564885496183206	-18.0	0.2748091603053435	43.0	1.6030534351145038	-105.0	0.14457831325301207	1286.0	9.168674698795181	2035.0	-0.03614457831325302	2050.0	-0.42	462.0	-0.025454545454545455	-28.0	-0.22755102040816327	223.0	1.5228925051596875E12	1.522892505168E12	839.84375	27520.0	0.0	0.0	
-0.9007633587786259	-20.0	0.3053435114503817	59.0	1.7557251908396947	-115.0	0.20481927710843376	1285.0	9.180722891566266	2030.0	-0.07228915662650603	2053.0	-0.4209090909090909	463.0	-0.01818181818181818	-20.0	-0.22653061224489798	222.0	1.5228925051635938E12	1.522892505169E12	843.75	27648.0	0.0	0.0	
-0.8244274809160305	-20.0	0.3053435114503817	54.0	1.6946564885496183	-111.0	0.21686746987951808	1283.0	9.204819277108435	2029.0	-0.10843373493975904	2056.0	-0.4127272727272727	454.0	-0.02090909090909091	-23.0	-0.22653061224489798	222.0	1.5228925051675E12	1.522892505179E12	847.65625	27776.0	0.0	0.0	
-0.564885496183206	-43.0	0.6564885496183206	37.0	1.6335877862595418	-107.0	0.24096385542168675	1283.0	9.204819277108435	2027.0	-0.13253012048192772	2058.0	-0.42	462.0	-0.007272727272727273	-8.0	-0.22142857142857145	217.0	1.5228925051714063E12	1.52289250518E12	851.5625	27904.0	0.0	0.0	
-0.5954198473282443	-29.0	0.4427480916030534	39.0	1.5572519083969465	-102.0	0.20481927710843376	1283.0	9.204819277108435	2030.0	-0.13253012048192772	2058.0	-0.4209090909090909	463.0	-0.016363636363636365	-18.0	-0.22755102040816327	223.0	1.5228925051753125E12	1.522892505181E12	855.46875	28032.0	0.0	0.0	
-0.7175572519083969	-34.0	0.5190839694656488	47.0	1.4961832061068703	-98.0	0.16867469879518074	1282.0	9.216867469879519	2033.0	-0.1566265060240964	2060.0	-0.41545454545454547	457.0	-9.090909090909091E-4	-1.0	-0.22755102040816327	223.0	1.5228925051792188E12	1.522892505192E12	859.375	28160.0	0.0	0.0	
-0.8091603053435115	-38.0	0.5801526717557252	53.0	1.4809160305343512	-97.0	0.1566265060240964	1284.0	9.19277108433735	2034.0	-0.1566265060240964	2060.0	-0.4209090909090909	463.0	-0.024545454545454544	-27.0	-0.2285714285714286	224.0	1.522892505183125E12	1.522892505193E12	863.28125	28288.0	0.0	0.0	
-0.7938931297709924	-42.0	0.6412213740458015	52.0	1.3893129770992365	-91.0	0.16867469879518074	1283.0	9.204819277108435	2033.0	-0.1566265060240964	2060.0	-0.4209090909090909	463.0	-0.024545454545454544	-27.0	-0.2285714285714286	224.0	1.5228925051870313E12	1.522892505194E12	867.1875	28416.0	0.0	0.0	
-0.7786259541984732	-45.0	0.6870229007633587	51.0	1.5572519083969465	-102.0	0.20481927710843376	1284.0	9.19277108433735	2030.0	-0.1566265060240964	2060.0	-0.41818181818181815	460.0	-0.014545454545454545	-16.0	-0.22755102040816327	223.0	1.5228925051909375E12	1.522892505201E12	871.09375	28544.0	0.0	0.0	
-0.8244274809160305	-31.0	0.47328244274809156	54.0	1.282442748091603	-84.0	0.24096385542168675	1283.0	9.204819277108435	2027.0	-0.13253012048192772	2058.0	-0.41545454545454547	457.0	-0.02727272727272727	-30.0	-0.22755102040816327	223.0	1.5228925051948438E12	1.522892505202E12	875.0	28672.0	0.0	0.0	
-1.129770992366412	-54.0	0.8244274809160305	74.0	1.5572519083969465	-102.0	0.21686746987951808	1284.0	9.19277108433735	2029.0	-0.12048192771084337	2057.0	-0.4254545454545455	468.0	-0.02727272727272727	-30.0	-0.22755102040816327	223.0	1.52289250519875E12	1.522892505203E12	878.90625	28800.0	0.0	0.0	
-1.0687022900763359	-47.0	0.7175572519083969	70.0	1.2519083969465647	-82.0	0.14457831325301207	1283.0	9.204819277108435	2035.0	-0.12048192771084337	2057.0	-0.4209090909090909	463.0	-0.01090909090909091	-12.0	-0.2285714285714286	224.0	1.5228925052026563E12	1.522892505216E12	882.8125	28928.0	0.0	0.0	
-0.9618320610687022	-54.0	0.8244274809160305	63.0	1.3587786259541985	-89.0	0.10843373493975904	1283.0	9.204819277108435	2038.0	-0.0963855421686747	2055.0	-0.41909090909090907	461.0	-0.01818181818181818	-20.0	-0.22244897959183677	218.0	1.5228925052065625E12	1.522892505217E12	886.71875	29056.0	0.0	0.0	
-1.0381679389312977	-54.0	0.8244274809160305	68.0	1.297709923664122	-85.0	0.060240963855421686	1284.0	9.19277108433735	2042.0	-0.060240963855421686	2052.0	-0.42454545454545456	467.0	-0.02727272727272727	-30.0	-0.22653061224489798	222.0	1.5228925052104688E12	1.522892505218E12	890.625	29184.0	0.0	0.0	
-0.9007633587786259	-48.0	0.732824427480916	59.0	1.1603053435114503	-76.0	0.060240963855421686	1283.0	9.204819277108435	2042.0	-0.03614457831325302	2050.0	-0.42454545454545456	467.0	-0.02727272727272727	-30.0	-0.22653061224489798	222.0	1.522892505214375E12	1.522892505231E12	894.53125	29312.0	0.0	0.0	
