belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	belt	Annotation	Annotation	
Axis Angle A	Axis Angle X	Axis Angle Y	Axis Angle Z	Gyroscope X	Gyroscope X	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Magnetometer Z	Magnetometer Z	Pressure	Pressure	Quaternion 0	Quaternion 1	Quaternion 2	Quaternion 3	SyncTimestamp	SystemTimestamp	Temperature	Temperature	Timestamp	Timestamp	VSenseBatt	VSenseBatt	Level	Pulse	
CAL	CAL	CAL	CAL	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	CAL	CAL	CAL	CAL	UNCAL	CAL	RAW	CAL	RAW	CAL	RAW	no format	no format	
local	local	local	local	deg/s	No Units	deg/s	No Units	deg/s	No Units	m/s^2	No Units	m/s^2	No Units	m/s^2	No Units	local flux	No Units	local flux	No Units	local flux	No Units	kPa	No Units	local	local	local	local	mSecs	mSecs	Degrees Celsius	No Units	mSecs	No Units	mV	No Units	no unit	no unit	
0.04666056243699426	0.9249759015621595	-0.06703595973906665	0.3740665203289101	-0.2868047982551799	-148.0	0.1821155943293346	73.0	0.1046892039258452	107.0	0.3373493975903615	1235.0	9.783132530120483	2019.0	-0.44578313253012053	2084.0	0.42363636363636364	-466.0	-0.8054545454545454	-886.0	-0.1306122448979592	128.0	95.2709031876214	39911.0	0.9997278613332711	0.021577990288843392	-0.001563825917853569	0.00872628544095777	1.522816001792375E12	1.52281600181E12	27.217989127306716	25990.0	230.46875	7552.0	3835.8974358974356	2618.0	0.0	0.0	
0.04975502624657595	0.9251794960619669	-0.06606770027076445	0.37373514558762466	-0.3745547073791348	-137.0	0.0020356234096690954	80.0	-0.11603053435114495	121.0	0.30120481927710846	1235.0	9.783132530120483	2022.0	-0.45783132530120485	2085.0	0.41454545454545455	-456.0	-0.8145454545454546	-896.0	-0.1285714285714286	126.0	95.2709031876214	39911.0	0.9996905706294731	0.023013791046548476	-0.0016434305509679483	0.009296641985598958	1.5228160018001875E12	1.522816001811E12	27.217989127306716	25990.0	238.28125	7808.0	3844.688644688644	2624.0	0.0	0.0	
0.052848103133468646	0.9253235993718967	-0.06526697227040722	0.3735190206353958	-0.47328244274809156	-121.0	-0.24236641221374045	88.0	0.059160305343511445	110.0	0.26506024096385544	1235.0	9.783132530120483	2025.0	-0.44578313253012053	2084.0	0.4254545454545455	-468.0	-0.8127272727272727	-894.0	-0.1285714285714286	126.0	95.26494712015204	39909.0	0.9996509050625029	0.024447953222838287	-0.0017244171510878048	0.009868737326631584	1.522816001808E12	1.522816001818E12	27.217989127306716	25990.0	246.09375	8064.0	3857.8754578754574	2633.0	0.0	0.0	
0.055947222247167076	0.9254708637545104	-0.06407589813753567	0.37336036160734826	-0.3691064211944319	-134.0	-0.029636281993713463	83.0	0.10148181409968558	107.0	0.21686746987951808	1235.0	9.783132530120483	2029.0	-0.42168674698795183	2082.0	0.4218181818181818	-464.0	-0.8263636363636364	-909.0	-0.1316326530612245	129.0	95.2709031876214	39911.0	0.9996087640539427	0.025885385756037108	-0.0017922004958922369	0.010442875475314082	1.5228160018158125E12	1.522816001827E12	27.217989127306716	25990.0	253.90625	8320.0	3854.945054945055	2631.0	0.0	0.0	
0.05904561825689492	0.92552335366125	-0.06296450821355028	0.37341932533460853	-0.44020356234096686	-131.0	-0.07379134860050905	89.0	0.26378286683630187	96.0	0.20481927710843376	1235.0	9.783132530120483	2030.0	-0.42168674698795183	2082.0	0.4172727272727273	-459.0	-0.8236363636363636	-906.0	-0.1285714285714286	126.0	95.2709031876214	39911.0	0.999564233522998	0.027320080230511138	-0.0018586191361503754	0.011022786067372227	1.522816001823625E12	1.522816001863E12	27.217989127306716	25990.0	261.71875	8576.0	3837.362637362637	2619.0	0.0	0.0	
0.062156140576484206	0.9256465090698628	-0.06228800432301562	0.3732274705383274	-0.21856167135395732	-127.0	-0.13097629570108457	76.0	0.18883085576536757	100.0	0.26506024096385544	1236.0	9.771084337349398	2025.0	-0.44578313253012053	2084.0	0.41545454545454547	-457.0	-0.82	-902.0	-0.1316326530612245	129.0	95.26196908759029	39908.0	0.9995171156414686	0.028762676694285182	-0.0019354793787051577	0.011597322480378454	1.5228160018314375E12	1.522816001865E12	27.217989127306716	25990.0	269.53125	8832.0	3860.8058608058604	2635.0	0.0	0.0	
0.06524001599690739	0.9257384077815968	-0.06169367028557037	0.37309823291512	-0.6351145038167939	-124.0	-0.17022900763358786	104.0	0.1946564885496183	99.0	0.26506024096385544	1235.0	9.783132530120483	2025.0	-0.44578313253012053	2084.0	0.4218181818181818	-464.0	-0.8145454545454546	-896.0	-0.1316326530612245	129.0	95.26196908759029	39908.0	0.9994680147138404	0.030192239184430134	-0.0020120911412662896	0.012168309095498958	1.52281600183925E12	1.522816001866E12	27.217989127306716	25990.0	277.34375	9088.0	3857.8754578754574	2633.0	0.0	0.0	
0.0683287004132045	0.9259550417034275	-0.0607779555782638	0.372710746906688	-0.4827335514358415	-131.0	-0.05525263540530718	96.0	0.06324972737186471	107.0	0.21686746987951808	1235.0	9.783132530120483	2029.0	-0.3855421686746988	2079.0	0.43	-473.0	-0.81	-891.0	-0.1316326530612245	129.0	95.26196908759029	39908.0	0.9994164553503733	0.03162849867020419	-0.002076035445142639	0.012730943546916437	1.5228160018470625E12	1.522816001867E12	27.217989127306716	25990.0	285.15625	9344.0	3852.014652014652	2629.0	0.0	0.0	
0.07142258991893698	0.925936653656139	-0.060585055289978956	0.37278782771359203	-0.5676613462873006	-109.0	-0.38861901457321324	103.0	0.42678695350451074	83.0	0.30120481927710846	1233.0	9.807228915662652	2022.0	-0.3373493975903615	2075.0	0.41909090909090907	-461.0	-0.8236363636363636	-906.0	-0.12959183673469388	127.0	95.26792515349575	39910.0	0.9993624194691694	0.03305936915677201	-0.002163110943179777	0.013309906638722956	1.522816001854875E12	1.522816001868E12	27.217989127306716	25990.0	292.96875	9600.0	3837.362637362637	2619.0	0.0	0.0	
0.07452741319457774	0.9259429369464497	-0.06042806151208681	0.37279770238139803	-0.3903086624626617	-128.0	-0.08164619980086306	93.0	0.48456687686691	78.0	0.3855421686746988	1235.0	9.783132530120483	2015.0	-0.3132530120481928	2073.0	0.4172727272727273	-459.0	-0.8181818181818182	-900.0	-0.1316326530612245	129.0	95.25303499459665	39905.0	0.9993057884218075	0.034496081184599674	-0.002251252461218876	0.013888609431149723	1.5228160018626875E12	1.522816001872E12	27.217989127306716	25990.0	300.78125	9856.0	3834.432234432234	2617.0	0.0	0.0	
