left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	Annotation	Annotation	
-0.6717557251908397	-24.0	0.366412213740458	44.0	1.4961832061068703	-98.0	0.12048192771084337	1285.0	9.180722891566266	2037.0	-0.03614457831325302	2050.0	-0.4209090909090909	463.0	-0.02	-22.0	-0.22346938775510206	219.0	1.5228926616362813E12	1.522892661648E12	1320.3125	43264.0	0.0	0.0	
-0.5954198473282443	-14.0	0.21374045801526717	39.0	1.2061068702290076	-79.0	0.1566265060240964	1283.0	9.204819277108435	2034.0	-0.03614457831325302	2050.0	-0.4163636363636364	458.0	-0.026363636363636363	-29.0	-0.22040816326530616	216.0	1.5228926616401875E12	1.522892661657E12	1324.21875	43392.0	0.0	0.0	
-0.4580152671755725	-25.0	0.38167938931297707	30.0	1.3282442748091603	-87.0	0.1566265060240964	1284.0	9.19277108433735	2034.0	-0.024096385542168676	2049.0	-0.4209090909090909	463.0	-0.016363636363636365	-18.0	-0.21836734693877552	214.0	1.5228926616440938E12	1.522892661658E12	1328.125	43520.0	0.0	0.0	
-0.7633587786259541	-24.0	0.366412213740458	50.0	1.297709923664122	-85.0	0.1566265060240964	1283.0	9.204819277108435	2034.0	-0.03614457831325302	2050.0	-0.4218181818181818	464.0	-0.019090909090909092	-21.0	-0.22244897959183677	218.0	1.522892661648E12	1.522892661658E12	1332.03125	43648.0	0.0	0.0	
-0.7175572519083969	-25.0	0.38167938931297707	47.0	1.3129770992366412	-86.0	0.10843373493975904	1284.0	9.19277108433735	2038.0	-0.04819277108433735	2051.0	-0.4218181818181818	464.0	-0.019090909090909092	-21.0	-0.22244897959183677	218.0	1.5228926616519063E12	1.522892661692E12	1335.9375	43776.0	0.0	0.0	
-0.366412213740458	-18.0	0.2748091603053435	24.0	1.1908396946564885	-78.0	0.0963855421686747	1284.0	9.19277108433735	2039.0	-0.04819277108433735	2051.0	-0.4172727272727273	459.0	-0.008181818181818182	-9.0	-0.22346938775510206	219.0	1.5228926616558125E12	1.522892661692E12	1339.84375	43904.0	0.0	0.0	
-0.7175572519083969	-18.0	0.2748091603053435	47.0	1.4198473282442747	-93.0	0.10843373493975904	1285.0	9.180722891566266	2038.0	-0.08433734939759037	2054.0	-0.4209090909090909	463.0	-0.019090909090909092	-21.0	-0.21734693877551023	213.0	1.5228926616597188E12	1.522892661693E12	1343.75	44032.0	0.0	0.0	
-0.549618320610687	-20.0	0.3053435114503817	36.0	1.2519083969465647	-82.0	0.13253012048192772	1286.0	9.168674698795181	2036.0	-0.0963855421686747	2055.0	-0.41363636363636364	455.0	-0.016363636363636365	-18.0	-0.2142857142857143	210.0	1.522892661663625E12	1.522892661694E12	1347.65625	44160.0	0.0	0.0	
-0.5038167938931297	-3.0	0.04580152671755725	33.0	1.3282442748091603	-87.0	0.14457831325301207	1285.0	9.180722891566266	2035.0	-0.08433734939759037	2054.0	-0.41363636363636364	455.0	-0.02	-22.0	-0.22448979591836737	220.0	1.5228926616675313E12	1.522892661695E12	1351.5625	44288.0	0.0	0.0	
-0.549618320610687	-15.0	0.22900763358778625	36.0	1.282442748091603	-84.0	0.16867469879518074	1285.0	9.180722891566266	2033.0	-0.12048192771084337	2057.0	-0.4127272727272727	454.0	-0.02181818181818182	-24.0	-0.22040816326530616	216.0	1.5228926616714375E12	1.522892661696E12	1355.46875	44416.0	0.0	0.0	
-0.7786259541984732	-15.0	0.22900763358778625	51.0	1.4351145038167938	-94.0	0.16867469879518074	1283.0	9.204819277108435	2033.0	-0.10843373493975904	2056.0	-0.41818181818181815	460.0	-0.026363636363636363	-29.0	-0.22142857142857145	217.0	1.5228926616753438E12	1.522892661698E12	1359.375	44544.0	0.0	0.0	
-0.7938931297709924	-18.0	0.2748091603053435	52.0	1.2213740458015268	-80.0	0.1927710843373494	1284.0	9.19277108433735	2031.0	-0.12048192771084337	2057.0	-0.41818181818181815	460.0	-0.026363636363636363	-29.0	-0.22142857142857145	217.0	1.52289266167925E12	1.522892661699E12	1363.28125	44672.0	0.0	0.0	
-0.6717557251908397	-20.0	0.3053435114503817	44.0	1.1908396946564885	-78.0	0.18072289156626506	1284.0	9.19277108433735	2032.0	-0.0963855421686747	2055.0	-0.41454545454545455	456.0	-0.012727272727272728	-14.0	-0.22040816326530616	216.0	1.5228926616831563E12	1.522892661699E12	1367.1875	44800.0	0.0	0.0	
-0.8854961832061068	-17.0	0.2595419847328244	58.0	1.083969465648855	-71.0	0.16867469879518074	1284.0	9.19277108433735	2033.0	-0.10843373493975904	2056.0	-0.41909090909090907	461.0	-0.02	-22.0	-0.22040816326530616	216.0	1.5228926616870625E12	1.522892661702E12	1371.09375	44928.0	0.0	0.0	
-0.6412213740458015	-24.0	0.366412213740458	42.0	1.2213740458015268	-80.0	0.14457831325301207	1284.0	9.19277108433735	2035.0	-0.12048192771084337	2057.0	-0.42	462.0	-0.02727272727272727	-30.0	-0.22244897959183677	218.0	1.5228926616909688E12	1.522892661702E12	1375.0	45056.0	0.0	0.0	
-0.7938931297709924	-18.0	0.2748091603053435	52.0	1.0687022900763359	-70.0	0.16867469879518074	1286.0	9.168674698795181	2033.0	-0.13253012048192772	2058.0	-0.4127272727272727	454.0	-0.014545454545454545	-16.0	-0.22040816326530616	216.0	1.522892661694875E12	1.522892661704E12	1378.90625	45184.0	0.0	0.0	
-0.6717557251908397	-27.0	0.41221374045801523	44.0	1.282442748091603	-84.0	0.18072289156626506	1284.0	9.19277108433735	2032.0	-0.1566265060240964	2060.0	-0.42272727272727273	465.0	-0.022727272727272728	-25.0	-0.22040816326530616	216.0	1.5228926616987813E12	1.522892661706E12	1382.8125	45312.0	0.0	0.0	
-0.9465648854961831	-39.0	0.5954198473282443	62.0	1.0381679389312977	-68.0	0.21686746987951808	1285.0	9.180722891566266	2029.0	-0.16867469879518074	2061.0	-0.41909090909090907	461.0	-0.026363636363636363	-29.0	-0.22346938775510206	219.0	1.5228926617026875E12	1.522892661706E12	1386.71875	45440.0	0.0	0.0	
-0.8854961832061068	-40.0	0.6106870229007634	58.0	1.1908396946564885	-78.0	0.24096385542168675	1284.0	9.19277108433735	2027.0	-0.18072289156626506	2062.0	-0.41909090909090907	461.0	-0.026363636363636363	-29.0	-0.22346938775510206	219.0	1.5228926617065938E12	1.522892661707E12	1390.625	45568.0	0.0	0.0	
-0.8854961832061068	-38.0	0.5801526717557252	58.0	1.1450381679389312	-75.0	0.2530120481927711	1284.0	9.19277108433735	2026.0	-0.1927710843373494	2063.0	-0.4163636363636364	458.0	-0.02090909090909091	-23.0	-0.2163265306122449	212.0	1.5228926617105E12	1.522892661721E12	1394.53125	45696.0	0.0	0.0	
-0.916030534351145	-50.0	0.7633587786259541	60.0	1.2366412213740459	-81.0	0.2530120481927711	1283.0	9.204819277108435	2026.0	-0.1927710843373494	2063.0	-0.4109090909090909	452.0	-0.022727272727272728	-25.0	-0.22040816326530616	216.0	1.5228926617144063E12	1.522892661722E12	1398.4375	45824.0	0.0	0.0	
-0.8244274809160305	-49.0	0.7480916030534351	54.0	0.9770992366412213	-64.0	0.21686746987951808	1283.0	9.204819277108435	2029.0	-0.20481927710843376	2064.0	-0.41545454545454547	457.0	-0.02	-22.0	-0.21938775510204084	215.0	1.5228926617183125E12	1.522892661723E12	1402.34375	45952.0	0.0	0.0	
-0.916030534351145	-33.0	0.5038167938931297	60.0	0.8702290076335878	-57.0	0.18072289156626506	1283.0	9.204819277108435	2032.0	-0.20481927710843376	2064.0	-0.4163636363636364	458.0	-0.014545454545454545	-16.0	-0.22040816326530616	216.0	1.5228926617222188E12	1.52289266173E12	1406.25	46080.0	0.0	0.0	
-1.2213740458015268	-52.0	0.7938931297709924	80.0	0.8702290076335878	-57.0	0.1566265060240964	1284.0	9.19277108433735	2034.0	-0.1927710843373494	2063.0	-0.4127272727272727	454.0	-0.004545454545454545	-5.0	-0.2163265306122449	212.0	1.522892661726125E12	1.522892661731E12	1410.15625	46208.0	0.0	0.0	
-0.9007633587786259	-49.0	0.7480916030534351	59.0	0.8396946564885496	-55.0	0.14457831325301207	1284.0	9.19277108433735	2035.0	-0.16867469879518074	2061.0	-0.42	462.0	-0.02727272727272727	-30.0	-0.22448979591836737	220.0	1.5228926617300313E12	1.522892661731E12	1414.0625	46336.0	0.0	0.0	
-1.0076335877862594	-63.0	0.9618320610687022	66.0	0.7786259541984732	-51.0	0.12048192771084337	1284.0	9.19277108433735	2037.0	-0.14457831325301207	2059.0	-0.42	462.0	-0.02727272727272727	-30.0	-0.22448979591836737	220.0	1.5228926617339375E12	1.522892661748E12	1417.96875	46464.0	0.0	0.0	
-0.9770992366412213	-56.0	0.8549618320610687	64.0	0.8244274809160305	-54.0	0.0963855421686747	1284.0	9.19277108433735	2039.0	-0.13253012048192772	2058.0	-0.4081818181818182	449.0	-0.02090909090909091	-23.0	-0.22142857142857145	217.0	1.5228926617378438E12	1.522892661749E12	1421.875	46592.0	0.0	0.0	
-0.9770992366412213	-46.0	0.7022900763358778	64.0	0.9618320610687022	-63.0	0.0963855421686747	1284.0	9.19277108433735	2039.0	-0.12048192771084337	2057.0	-0.41545454545454547	457.0	-0.02727272727272727	-30.0	-0.22244897959183677	218.0	1.52289266174175E12	1.52289266175E12	1425.78125	46720.0	0.0	0.0	
-1.083969465648855	-43.0	0.6564885496183206	71.0	0.8549618320610687	-56.0	0.08433734939759037	1285.0	9.180722891566266	2040.0	-0.10843373493975904	2056.0	-0.41818181818181815	460.0	-0.01	-11.0	-0.21734693877551023	213.0	1.5228926617456563E12	1.522892661756E12	1429.6875	46848.0	0.0	0.0	
-1.0076335877862594	-48.0	0.732824427480916	66.0	0.7938931297709924	-52.0	0.03614457831325302	1284.0	9.19277108433735	2044.0	-0.0963855421686747	2055.0	-0.41545454545454547	457.0	-0.014545454545454545	-16.0	-0.21734693877551023	213.0	1.5228926617495625E12	1.522892661758E12	1433.59375	46976.0	0.0	0.0	
-1.0076335877862594	-51.0	0.7786259541984732	66.0	0.7938931297709924	-52.0	0.012048192771084338	1285.0	9.180722891566266	2046.0	-0.0963855421686747	2055.0	-0.41818181818181815	460.0	-0.03090909090909091	-34.0	-0.21938775510204084	215.0	1.5228926617534688E12	1.522892661759E12	1437.5	47104.0	0.0	0.0	
-1.297709923664122	-51.0	0.7786259541984732	85.0	1.083969465648855	-71.0	0.0	1284.0	9.19277108433735	2047.0	-0.0963855421686747	2055.0	-0.4109090909090909	452.0	-0.026363636363636363	-29.0	-0.22346938775510206	219.0	1.522892661757375E12	1.52289266177E12	1441.40625	47232.0	0.0	0.0	
-1.129770992366412	-44.0	0.6717557251908397	74.0	0.8091603053435115	-53.0	-0.012048192771084338	1284.0	9.19277108433735	2048.0	-0.08433734939759037	2054.0	-0.4109090909090909	452.0	-0.026363636363636363	-29.0	-0.22346938775510206	219.0	1.5228926617612813E12	1.522892661771E12	1445.3125	47360.0	0.0	0.0	
-1.083969465648855	-44.0	0.6717557251908397	71.0	0.6564885496183206	-43.0	-0.012048192771084338	1284.0	9.19277108433735	2048.0	-0.060240963855421686	2052.0	-0.41818181818181815	460.0	-0.02	-22.0	-0.22346938775510206	219.0	1.5228926617651875E12	1.522892661772E12	1449.21875	47488.0	0.0	0.0	
-1.1603053435114503	-48.0	0.732824427480916	76.0	0.9312977099236641	-61.0	-0.024096385542168676	1285.0	9.180722891566266	2049.0	-0.04819277108433735	2051.0	-0.41818181818181815	460.0	-0.026363636363636363	-29.0	-0.21938775510204084	215.0	1.5228926617690938E12	1.522892661779E12	1453.125	47616.0	0.0	0.0	
-1.1908396946564885	-36.0	0.549618320610687	78.0	0.9312977099236641	-61.0	0.012048192771084338	1284.0	9.19277108433735	2046.0	-0.060240963855421686	2052.0	-0.41454545454545455	456.0	-0.02727272727272727	-30.0	-0.22653061224489798	222.0	1.522892661773E12	1.52289266178E12	1457.03125	47744.0	0.0	0.0	
-1.2213740458015268	-47.0	0.7175572519083969	80.0	0.8854961832061068	-58.0	0.024096385542168676	1284.0	9.19277108433735	2045.0	-0.04819277108433735	2051.0	-0.4172727272727273	459.0	-0.011818181818181818	-13.0	-0.22142857142857145	217.0	1.5228926617769063E12	1.522892661781E12	1460.9375	47872.0	0.0	0.0	
-1.297709923664122	-48.0	0.732824427480916	85.0	0.9618320610687022	-63.0	0.03614457831325302	1285.0	9.180722891566266	2044.0	-0.012048192771084338	2048.0	-0.41909090909090907	461.0	-0.025454545454545455	-28.0	-0.22142857142857145	217.0	1.5228926617808125E12	1.52289266179E12	1464.84375	48000.0	0.0	0.0	
-1.1450381679389312	-52.0	0.7938931297709924	75.0	0.8549618320610687	-56.0	0.04819277108433735	1285.0	9.180722891566266	2043.0	-0.012048192771084338	2048.0	-0.41909090909090907	461.0	-0.025454545454545455	-28.0	-0.22142857142857145	217.0	1.5228926617847188E12	1.522892661791E12	1468.75	48128.0	0.0	0.0	
-0.9770992366412213	-54.0	0.8244274809160305	64.0	0.9465648854961831	-62.0	0.04819277108433735	1283.0	9.204819277108435	2043.0	0.012048192771084338	2046.0	-0.41454545454545455	456.0	-0.025454545454545455	-28.0	-0.22244897959183677	218.0	1.522892661788625E12	1.522892661792E12	1472.65625	48256.0	0.0	0.0	
-1.1908396946564885	-45.0	0.6870229007633587	78.0	0.9312977099236641	-61.0	0.060240963855421686	1285.0	9.180722891566266	2042.0	0.03614457831325302	2044.0	-0.41818181818181815	460.0	-0.01090909090909091	-12.0	-0.22142857142857145	217.0	1.5228926617925313E12	1.522892661842E12	1476.5625	48384.0	0.0	0.0	
-0.9923664122137404	-36.0	0.549618320610687	65.0	0.9312977099236641	-61.0	0.03614457831325302	1285.0	9.180722891566266	2044.0	0.04819277108433735	2043.0	-0.42	462.0	-0.02727272727272727	-30.0	-0.22142857142857145	217.0	1.5228926617964375E12	1.522892661843E12	1480.46875	48512.0	0.0	0.0	
-1.0687022900763359	-42.0	0.6412213740458015	70.0	0.8549618320610687	-56.0	0.03614457831325302	1286.0	9.168674698795181	2044.0	0.07228915662650603	2041.0	-0.41363636363636364	455.0	-0.014545454545454545	-16.0	-0.22142857142857145	217.0	1.5228926618003438E12	1.522892661845E12	1484.375	48640.0	0.0	0.0	
-1.083969465648855	-45.0	0.6870229007633587	71.0	1.0381679389312977	-68.0	0.024096385542168676	1286.0	9.168674698795181	2045.0	0.08433734939759037	2040.0	-0.4172727272727273	459.0	-0.016363636363636365	-18.0	-0.2142857142857143	210.0	1.52289266180425E12	1.522892661846E12	1488.28125	48768.0	0.0	0.0	
-1.099236641221374	-38.0	0.5801526717557252	72.0	0.8854961832061068	-58.0	0.012048192771084338	1283.0	9.204819277108435	2046.0	0.08433734939759037	2040.0	-0.4209090909090909	463.0	-0.028181818181818183	-31.0	-0.22040816326530616	216.0	1.5228926618081563E12	1.522892661847E12	1492.1875	48896.0	0.0	0.0	
-0.9770992366412213	-35.0	0.5343511450381679	64.0	0.9007633587786259	-59.0	0.0	1284.0	9.19277108433735	2047.0	0.08433734939759037	2040.0	-0.4209090909090909	463.0	-0.028181818181818183	-31.0	-0.22040816326530616	216.0	1.5228926618120625E12	1.522892661848E12	1496.09375	49024.0	0.0	0.0	
-1.114503816793893	-44.0	0.6717557251908397	73.0	0.8854961832061068	-58.0	-0.04819277108433735	1284.0	9.19277108433735	2051.0	0.08433734939759037	2040.0	-0.4109090909090909	452.0	-0.02727272727272727	-30.0	-0.22040816326530616	216.0	1.5228926618159688E12	1.52289266185E12	1500.0	49152.0	0.0	0.0	
-0.8244274809160305	-34.0	0.5190839694656488	54.0	0.9770992366412213	-64.0	-0.0963855421686747	1284.0	9.19277108433735	2055.0	0.08433734939759037	2040.0	-0.41818181818181815	460.0	-0.012727272727272728	-14.0	-0.21938775510204084	215.0	1.522892661819875E12	1.52289266185E12	1503.90625	49280.0	0.0	0.0	
-1.0229007633587786	-36.0	0.549618320610687	67.0	0.9465648854961831	-62.0	-0.13253012048192772	1284.0	9.19277108433735	2058.0	0.04819277108433735	2043.0	-0.4163636363636364	458.0	-0.02727272727272727	-30.0	-0.22448979591836737	220.0	1.5228926618237813E12	1.522892661852E12	1507.8125	49408.0	0.0	0.0	
-1.0534351145038168	-37.0	0.564885496183206	69.0	1.0076335877862594	-66.0	-0.16867469879518074	1285.0	9.180722891566266	2061.0	0.03614457831325302	2044.0	-0.4109090909090909	452.0	-0.007272727272727273	-8.0	-0.21938775510204084	215.0	1.5228926618276875E12	1.52289266186E12	1511.71875	49536.0	0.0	0.0	
-0.8854961832061068	-47.0	0.7175572519083969	58.0	1.0534351145038168	-69.0	-0.24096385542168675	1285.0	9.180722891566266	2067.0	0.024096385542168676	2045.0	-0.4209090909090909	463.0	-0.016363636363636365	-18.0	-0.21734693877551023	213.0	1.5228926618315938E12	1.522892661861E12	1515.625	49664.0	0.0	0.0	
-1.083969465648855	-33.0	0.5038167938931297	71.0	1.0229007633587786	-67.0	-0.28915662650602414	1284.0	9.19277108433735	2071.0	0.0	2047.0	-0.41363636363636364	455.0	-0.023636363636363636	-26.0	-0.22142857142857145	217.0	1.5228926618355E12	1.52289266187E12	1519.53125	49792.0	0.0	0.0	
-0.9465648854961831	-32.0	0.48854961832061067	62.0	1.1450381679389312	-75.0	-0.3253012048192771	1284.0	9.19277108433735	2074.0	0.012048192771084338	2046.0	-0.41363636363636364	455.0	-0.023636363636363636	-26.0	-0.22142857142857145	217.0	1.5228926618394063E12	1.522892661871E12	1523.4375	49920.0	0.0	0.0	
-1.0534351145038168	-33.0	0.5038167938931297	69.0	1.114503816793893	-73.0	-0.3614457831325301	1283.0	9.204819277108435	2077.0	0.012048192771084338	2046.0	-0.4109090909090909	452.0	-0.006363636363636364	-7.0	-0.2163265306122449	212.0	1.5228926618433125E12	1.522892661872E12	1527.34375	50048.0	0.0	0.0	
-0.9312977099236641	-23.0	0.3511450381679389	61.0	1.3435114503816794	-88.0	-0.3734939759036145	1284.0	9.19277108433735	2078.0	0.012048192771084338	2046.0	-0.41909090909090907	461.0	-0.015454545454545455	-17.0	-0.21734693877551023	213.0	1.5228926618472188E12	1.522892661873E12	1531.25	50176.0	0.0	0.0	
-0.9007633587786259	-25.0	0.38167938931297707	59.0	1.4351145038167938	-94.0	-0.28915662650602414	1285.0	9.180722891566266	2071.0	0.03614457831325302	2044.0	-0.41545454545454547	457.0	-0.026363636363636363	-29.0	-0.22448979591836737	220.0	1.522892661851125E12	1.522892661874E12	1535.15625	50304.0	0.0	0.0	
-1.0381679389312977	-13.0	0.1984732824427481	68.0	1.618320610687023	-106.0	-0.18072289156626506	1285.0	9.180722891566266	2062.0	0.024096385542168676	2045.0	-0.41454545454545455	456.0	-0.024545454545454544	-27.0	-0.21938775510204084	215.0	1.5228926618550313E12	1.522892661874E12	1539.0625	50432.0	0.0	0.0	
-0.8396946564885496	-10.0	0.15267175572519084	55.0	1.6793893129770991	-110.0	-0.024096385542168676	1286.0	9.168674698795181	2049.0	0.012048192771084338	2046.0	-0.4118181818181818	453.0	-0.025454545454545455	-28.0	-0.22040816326530616	216.0	1.5228926618589375E12	1.522892661875E12	1542.96875	50560.0	0.0	0.0	
-0.6717557251908397	-16.0	0.24427480916030533	44.0	1.7099236641221374	-112.0	0.1566265060240964	1284.0	9.19277108433735	2034.0	0.0	2047.0	-0.41545454545454547	457.0	-0.008181818181818182	-9.0	-0.21734693877551023	213.0	1.5228926618628438E12	1.522892661884E12	1546.875	50688.0	0.0	0.0	
-0.7938931297709924	-9.0	0.13740458015267176	52.0	1.618320610687023	-106.0	0.22891566265060243	1283.0	9.204819277108435	2028.0	-0.03614457831325302	2050.0	-0.41545454545454547	457.0	-0.008181818181818182	-9.0	-0.21734693877551023	213.0	1.52289266186675E12	1.522892661884E12	1550.78125	50816.0	0.0	0.0	
-0.7938931297709924	-23.0	0.3511450381679389	52.0	1.5572519083969465	-102.0	0.24096385542168675	1284.0	9.19277108433735	2027.0	-0.04819277108433735	2051.0	-0.4127272727272727	454.0	-0.01818181818181818	-20.0	-0.22142857142857145	217.0	1.5228926618706563E12	1.522892661884E12	1554.6875	50944.0	0.0	0.0	
-0.7938931297709924	-41.0	0.6259541984732824	52.0	1.3282442748091603	-87.0	0.22891566265060243	1283.0	9.204819277108435	2028.0	-0.024096385542168676	2049.0	-0.42	462.0	-0.017272727272727273	-19.0	-0.21938775510204084	215.0	1.5228926618745625E12	1.522892661884E12	1558.59375	51072.0	0.0	0.0	
-0.9923664122137404	-40.0	0.6106870229007634	65.0	1.282442748091603	-84.0	0.1927710843373494	1283.0	9.204819277108435	2031.0	-0.024096385542168676	2049.0	-0.4218181818181818	464.0	-0.02090909090909091	-23.0	-0.22551020408163266	221.0	1.5228926618784688E12	1.522892661892E12	1562.5	51200.0	0.0	0.0	
-1.0381679389312977	-59.0	0.9007633587786259	68.0	1.4351145038167938	-94.0	0.18072289156626506	1283.0	9.204819277108435	2032.0	-0.024096385542168676	2049.0	-0.41818181818181815	460.0	-0.016363636363636365	-18.0	-0.22448979591836737	220.0	1.522892661882375E12	1.522892661892E12	1566.40625	51328.0	0.0	0.0	
-0.9770992366412213	-71.0	1.083969465648855	64.0	1.2213740458015268	-80.0	0.1566265060240964	1284.0	9.19277108433735	2034.0	-0.03614457831325302	2050.0	-0.42	462.0	-0.017272727272727273	-19.0	-0.21938775510204084	215.0	1.5228926618862813E12	1.522892661892E12	1570.3125	51456.0	0.0	0.0	
-0.7175572519083969	-58.0	0.8854961832061068	47.0	1.2519083969465647	-82.0	0.12048192771084337	1284.0	9.19277108433735	2037.0	-0.04819277108433735	2051.0	-0.41454545454545455	456.0	-0.00909090909090909	-10.0	-0.2163265306122449	212.0	1.5228926618901875E12	1.522892661901E12	1574.21875	51584.0	0.0	0.0	
-0.9618320610687022	-71.0	1.083969465648855	63.0	1.3129770992366412	-86.0	0.08433734939759037	1283.0	9.204819277108435	2040.0	-0.08433734939759037	2054.0	-0.41454545454545455	456.0	-0.00909090909090909	-10.0	-0.2163265306122449	212.0	1.5228926618940938E12	1.522892661901E12	1578.125	51712.0	0.0	0.0	
-0.7022900763358778	-71.0	1.083969465648855	46.0	1.2061068702290076	-79.0	0.03614457831325302	1284.0	9.19277108433735	2044.0	-0.13253012048192772	2058.0	-0.4127272727272727	454.0	-0.017272727272727273	-19.0	-0.22142857142857145	217.0	1.522892661898E12	1.522892661901E12	1582.03125	51840.0	0.0	0.0	
-0.8244274809160305	-62.0	0.9465648854961831	54.0	1.2671755725190839	-83.0	0.0	1284.0	9.19277108433735	2047.0	-0.16867469879518074	2061.0	-0.4209090909090909	463.0	-0.02090909090909091	-23.0	-0.21734693877551023	213.0	1.5228926619019063E12	1.522892661912E12	1585.9375	51968.0	0.0	0.0	
-0.9312977099236641	-58.0	0.8854961832061068	61.0	1.083969465648855	-71.0	-0.060240963855421686	1286.0	9.168674698795181	2052.0	-0.18072289156626506	2062.0	-0.41909090909090907	461.0	-0.026363636363636363	-29.0	-0.22551020408163266	221.0	1.5228926619058125E12	1.522892661913E12	1589.84375	52096.0	0.0	0.0	
