left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	Annotation	Annotation	
Gyroscope X	Gyroscope X	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Magnetometer Z	Magnetometer Z	SyncTimestamp	SystemTimestamp	Timestamp	Timestamp	Level	Pulse	
CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	UNCAL	CAL	RAW	no format	no format	
deg/s	No Units	deg/s	No Units	deg/s	No Units	m/s^2	No Units	m/s^2	No Units	m/s^2	No Units	local flux	No Units	local flux	No Units	local flux	No Units	mSecs	mSecs	mSecs	No Units	no unit	no unit	
-0.6870229007633587	-40.0	0.6106870229007634	45.0	1.3740458015267174	-90.0	0.6265060240963856	1284.0	9.19277108433735	1995.0	-0.14457831325301207	2059.0	-0.4445454545454545	489.0	-0.035454545454545454	-39.0	-0.2285714285714286	224.0	1.5228924583177188E12	1.522892458328E12	1996.09375	65408.0	0.0	0.0	
-0.5343511450381679	-51.0	0.7786259541984732	35.0	1.3893129770992365	-91.0	0.6265060240963856	1284.0	9.19277108433735	1995.0	-0.1566265060240964	2060.0	-0.43	473.0	-0.02090909090909091	-23.0	-0.22448979591836737	220.0	1.522892458321625E12	1.522892458328E12	2000.0	0.0	0.0	0.0	
-0.4580152671755725	-61.0	0.9312977099236641	30.0	1.3893129770992365	-91.0	0.5783132530120483	1284.0	9.19277108433735	1999.0	-0.14457831325301207	2059.0	-0.44	484.0	-0.014545454545454545	-16.0	-0.21836734693877552	214.0	1.5228924583255313E12	1.522892458334E12	2003.90625	128.0	0.0	0.0	
-0.9007633587786259	-49.0	0.7480916030534351	59.0	1.3282442748091603	-87.0	0.5783132530120483	1285.0	9.180722891566266	1999.0	-0.13253012048192772	2058.0	-0.43727272727272726	481.0	-0.03	-33.0	-0.22448979591836737	220.0	1.5228924583294375E12	1.522892458335E12	2007.8125	256.0	0.0	0.0	
-0.7938931297709924	-41.0	0.6259541984732824	52.0	1.3435114503816794	-88.0	0.5421686746987953	1286.0	9.168674698795181	2002.0	-0.13253012048192772	2058.0	-0.44181818181818183	486.0	-0.023636363636363636	-26.0	-0.2295918367346939	225.0	1.5228924583333438E12	1.522892458335E12	2011.71875	384.0	0.0	0.0	
-0.9312977099236641	-61.0	0.9312977099236641	61.0	1.1908396946564885	-78.0	0.5421686746987953	1285.0	9.180722891566266	2002.0	-0.12048192771084337	2057.0	-0.44181818181818183	486.0	-0.016363636363636365	-18.0	-0.2163265306122449	212.0	1.52289245833725E12	1.522892458353E12	2015.625	512.0	0.0	0.0	
-0.7480916030534351	-64.0	0.9770992366412213	49.0	1.1908396946564885	-78.0	0.5421686746987953	1284.0	9.19277108433735	2002.0	-0.0963855421686747	2055.0	-0.44181818181818183	486.0	-0.02909090909090909	-32.0	-0.2163265306122449	212.0	1.5228924583411563E12	1.522892458354E12	2019.53125	640.0	0.0	0.0	
-0.8702290076335878	-53.0	0.8091603053435115	57.0	1.297709923664122	-85.0	0.49397590361445787	1286.0	9.168674698795181	2006.0	-0.0963855421686747	2055.0	-0.4390909090909091	483.0	-0.02909090909090909	-32.0	-0.22653061224489798	222.0	1.5228924583450625E12	1.522892458356E12	2023.4375	768.0	0.0	0.0	
-0.916030534351145	-61.0	0.9312977099236641	60.0	1.1603053435114503	-76.0	0.4819277108433735	1286.0	9.168674698795181	2007.0	-0.07228915662650603	2053.0	-0.4309090909090909	474.0	-0.02181818181818182	-24.0	-0.22653061224489798	222.0	1.5228924583489688E12	1.522892458358E12	2027.34375	896.0	0.0	0.0	
-0.8091603053435115	-53.0	0.8091603053435115	53.0	1.3893129770992365	-91.0	0.46987951807228917	1286.0	9.168674698795181	2008.0	-0.060240963855421686	2052.0	-0.44363636363636366	488.0	-0.03636363636363636	-40.0	-0.22551020408163266	221.0	1.522892458352875E12	1.522892458359E12	2031.25	1024.0	0.0	0.0	
-1.2671755725190839	-39.0	0.5954198473282443	83.0	1.4198473282442747	-93.0	0.5180722891566265	1286.0	9.168674698795181	2004.0	-0.060240963855421686	2052.0	-0.44181818181818183	486.0	-0.02727272727272727	-30.0	-0.22551020408163266	221.0	1.5228924583567813E12	1.52289245836E12	2035.15625	1152.0	0.0	0.0	
-1.2061068702290076	-42.0	0.6412213740458015	79.0	1.4351145038167938	-94.0	0.5421686746987953	1286.0	9.168674698795181	2002.0	-0.03614457831325302	2050.0	-0.44181818181818183	486.0	-0.028181818181818183	-31.0	-0.22244897959183677	218.0	1.5228924583606875E12	1.52289245837E12	2039.0625	1280.0	0.0	0.0	
-1.1908396946564885	-49.0	0.7480916030534351	78.0	1.2671755725190839	-83.0	0.5662650602409639	1286.0	9.168674698795181	2000.0	-0.03614457831325302	2050.0	-0.43727272727272726	481.0	-0.016363636363636365	-18.0	-0.2285714285714286	224.0	1.5228924583645938E12	1.522892458371E12	2042.96875	1408.0	0.0	0.0	
